sample,GPSC
GPS_all_assemblies/11861_5#24.contigs_velvet.fa,39
GPS_all_assemblies/11893_1#48.contigs_velvet.fa,39
GPS_all_assemblies/12274_5#5.contigs_velvet.fa,39
GPS_all_assemblies/14893_8#53.contigs_velvet.fa,39
GPS_all_assemblies/6999_7#4.contigs_velvet.fa,39
GPS_all_assemblies/10050_2#40.contigs_velvet.fa,39
GPS_all_assemblies/6999_3#2.contigs_velvet.fa,39
GPS_all_assemblies/17794_3#73.contigs_velvet.fa,39
GPS_all_assemblies/16934_1#61.contigs_velvet.fa,39
GPS_all_assemblies/15682_2#65.contigs_velvet.fa,39
GPS_all_assemblies/11511_7#26.contigs_velvet.fa,39
GPS_all_assemblies/14412_3#75.contigs_velvet.fa,39
GPS_all_assemblies/11511_7#3.contigs_velvet.fa,39
GPS_all_assemblies/11511_7#19.contigs_velvet.fa,39
GPS_all_assemblies/19341_2#103.contigs_velvet.fa,39
GPS_all_assemblies/10208_2#11.contigs_velvet.fa,39
GPS_all_assemblies/5310_1#4.contigs_velvet.fa,39
GPS_all_assemblies/21053_8#47.contigs_velvet.fa,39
GPS_all_assemblies/11511_7#83.contigs_velvet.fa,39
GPS_all_assemblies/15874_8#44.contigs_velvet.fa,39
GPS_all_assemblies/11822_1#30.contigs_velvet.fa,39
GPS_all_assemblies/17262_1#8.contigs_velvet.fa,39
GPS_all_assemblies/14520_8#52.contigs_velvet.fa,39
GPS_all_assemblies/16404_7#60.contigs_velvet.fa,39
GPS_all_assemblies/11826_4#39.contigs_velvet.fa,39
GPS_all_assemblies/22027_1#52.contigs_velvet.fa,39
GPS_all_assemblies/6470_6#12.contigs_velvet.fa,39
GPS_all_assemblies/9953_7#10.contigs_velvet.fa,39
GPS_all_assemblies/12274_6#9.contigs_velvet.fa,39
GPS_all_assemblies/14673_2#65.contigs_velvet.fa,39
GPS_all_assemblies/14673_2#71.contigs_velvet.fa,39
GPS_all_assemblies/9950_3#63.contigs_velvet.fa,39
GPS_all_assemblies/11822_1#68.contigs_velvet.fa,39
GPS_all_assemblies/11860_8#15.contigs_velvet.fa,39
GPS_all_assemblies/16404_8#53.contigs_velvet.fa,39
GPS_all_assemblies/11511_7#24.contigs_velvet.fa,39
GPS_all_assemblies/5192_7#8.contigs_velvet.fa,39
GPS_all_assemblies/10868_5#40.contigs_velvet.fa,39
GPS_all_assemblies/6999_3#1.contigs_velvet.fa,39
GPS_all_assemblies/15191_5#51.contigs_velvet.fa,39
GPS_all_assemblies/16404_8#36.contigs_velvet.fa,39
GPS_all_assemblies/11511_7#77.contigs_velvet.fa,39
GPS_all_assemblies/10071_4#49.contigs_velvet.fa,39
GPS_all_assemblies/11860_5#56.contigs_velvet.fa,39
GPS_all_assemblies/22027_1#127.contigs_velvet.fa,39
GPS_all_assemblies/11860_5#84.contigs_velvet.fa,39
GPS_all_assemblies/11826_1#17.contigs_velvet.fa,39
GPS_all_assemblies/15608_5#65.contigs_velvet.fa,39
GPS_all_assemblies/15940_2#56.contigs_velvet.fa,39
GPS_all_assemblies/16934_1#85.contigs_velvet.fa,39
GPS_all_assemblies/17262_1#11.contigs_velvet.fa,39
GPS_all_assemblies/18090_2#167.contigs_velvet.fa,39
GPS_all_assemblies/15608_3#6.contigs_velvet.fa,39
GPS_all_assemblies/11893_8#4.contigs_velvet.fa,39
GPS_all_assemblies/15873_7#62.contigs_velvet.fa,39
GPS_all_assemblies/17262_1#22.contigs_velvet.fa,39
GPS_all_assemblies/16404_8#29.contigs_velvet.fa,39
GPS_all_assemblies/6999_6#9.contigs_velvet.fa,39
GPS_all_assemblies/9950_3#66.contigs_velvet.fa,39
GPS_all_assemblies/11658_1#18.contigs_velvet.fa,39
GPS_all_assemblies/9950_2#35.contigs_velvet.fa,39
GPS_all_assemblies/6512_3#18.contigs_velvet.fa,39
GPS_all_assemblies/14673_2#82.contigs_velvet.fa,39
GPS_all_assemblies/16288_5#22.contigs_velvet.fa,25
GPS_all_assemblies/17059_7#7.contigs_velvet.fa,25
GPS_all_assemblies/16288_4#8.contigs_velvet.fa,25
GPS_all_assemblies/22335_8#45.contigs_velvet.fa,25
GPS_all_assemblies/17138_4#74.contigs_velvet.fa,25
GPS_all_assemblies/24497_7#95.contigs_velvet.fa,25
GPS_all_assemblies/6259_7#10.contigs_velvet.fa,25
GPS_all_assemblies/28042_2#194.contigs_velvet.fa,25
GPS_all_assemblies/14913_2#8.contigs_velvet.fa,25
GPS_all_assemblies/15995_2#66.contigs_velvet.fa,25
GPS_all_assemblies/6731_6#23.contigs_velvet.fa,25
GPS_all_assemblies/17150_6#57.contigs_velvet.fa,25
GPS_all_assemblies/6823_5#1.contigs_velvet.fa,25
GPS_all_assemblies/6949_4#16.contigs_velvet.fa,25
GPS_all_assemblies/16288_5#47.contigs_velvet.fa,25
GPS_all_assemblies/6680_8#19.contigs_velvet.fa,25
GPS_all_assemblies/7011_3#11.contigs_velvet.fa,25
GPS_all_assemblies/16288_5#57.contigs_velvet.fa,25
GPS_all_assemblies/17175_4#40.contigs_velvet.fa,25
GPS_all_assemblies/21127_1#134.contigs_velvet.fa,25
GPS_all_assemblies/6805_7#13.contigs_velvet.fa,25
GPS_all_assemblies/6938_5#9.contigs_velvet.fa,25
GPS_all_assemblies/16288_6#12.contigs_velvet.fa,25
GPS_all_assemblies/17150_4#94.contigs_velvet.fa,25
GPS_all_assemblies/6938_3#32.contigs_velvet.fa,25
GPS_all_assemblies/6938_6#8.contigs_velvet.fa,25
GPS_all_assemblies/16288_4#56.contigs_velvet.fa,25
GPS_all_assemblies/15841_5#52.contigs_velvet.fa,25
GPS_all_assemblies/18090_1#121.contigs_velvet.fa,25
GPS_all_assemblies/28042_2#108.contigs_velvet.fa,25
GPS_all_assemblies/6753_4#2.contigs_velvet.fa,25
GPS_all_assemblies/21127_1#141.contigs_velvet.fa,25
GPS_all_assemblies/6753_4#3.contigs_velvet.fa,25
GPS_all_assemblies/21242_6#82.contigs_velvet.fa,25
GPS_all_assemblies/6925_8#14.contigs_velvet.fa,25
GPS_all_assemblies/6755_4#15.contigs_velvet.fa,25
GPS_all_assemblies/17138_3#39.contigs_velvet.fa,25
GPS_all_assemblies/17175_7#53.contigs_velvet.fa,25
GPS_all_assemblies/14913_4#69.contigs_velvet.fa,25
GPS_all_assemblies/15277_1#46.contigs_velvet.fa,25
GPS_all_assemblies/15841_5#70.contigs_velvet.fa,25
GPS_all_assemblies/17175_8#43.contigs_velvet.fa,25
GPS_all_assemblies/6972_5#18.contigs_velvet.fa,25
GPS_all_assemblies/14913_7#50.contigs_velvet.fa,25
GPS_all_assemblies/28042_2#274.contigs_velvet.fa,25
GPS_all_assemblies/14913_7#43.contigs_velvet.fa,25
GPS_all_assemblies/24497_7#88.contigs_velvet.fa,25
GPS_all_assemblies/14566_6#56.contigs_velvet.fa,25
GPS_all_assemblies/17150_6#1.contigs_velvet.fa,25
GPS_all_assemblies/17175_6#1.contigs_velvet.fa,25
GPS_all_assemblies/6871_1#6.contigs_velvet.fa,25
GPS_all_assemblies/6753_3#23.contigs_velvet.fa,25
GPS_all_assemblies/6730_3#17.contigs_velvet.fa,25
GPS_all_assemblies/6823_7#7.contigs_velvet.fa,25
GPS_all_assemblies/14913_4#68.contigs_velvet.fa,25
GPS_all_assemblies/15841_5#69.contigs_velvet.fa,25
GPS_all_assemblies/14936_4#9.contigs_velvet.fa,25
GPS_all_assemblies/15841_5#40.contigs_velvet.fa,25
GPS_all_assemblies/17059_8#30.contigs_velvet.fa,25
GPS_all_assemblies/15995_1#167.contigs_velvet.fa,25
GPS_all_assemblies/7011_6#18.contigs_velvet.fa,25
GPS_all_assemblies/21999_8#135.contigs_velvet.fa,25
GPS_all_assemblies/6753_1#11.contigs_velvet.fa,25
GPS_all_assemblies/7038_7#5.contigs_velvet.fa,25
GPS_all_assemblies/6949_3#9.contigs_velvet.fa,25
GPS_all_assemblies/7092_6#5.contigs_velvet.fa,25
GPS_all_assemblies/6753_2#7.contigs_velvet.fa,25
GPS_all_assemblies/6630_4#22.contigs_velvet.fa,25
GPS_all_assemblies/17059_7#24.contigs_velvet.fa,25
GPS_all_assemblies/19952_3#181.contigs_velvet.fa,25
GPS_all_assemblies/6731_5#5.contigs_velvet.fa,25
GPS_all_assemblies/17175_7#30.contigs_velvet.fa,25
GPS_all_assemblies/6840_3#22.contigs_velvet.fa,25
GPS_all_assemblies/17150_6#26.contigs_velvet.fa,25
GPS_all_assemblies/17059_8#3.contigs_velvet.fa,25
GPS_all_assemblies/6925_4#14.contigs_velvet.fa,25
GPS_all_assemblies/14412_2#79.contigs_velvet.fa,25
GPS_all_assemblies/17059_6#94.contigs_velvet.fa,25
GPS_all_assemblies/21242_6#23.contigs_velvet.fa,25
GPS_all_assemblies/24371_8#90.contigs_velvet.fa,25
GPS_all_assemblies/6593_4#24.contigs_velvet.fa,25
GPS_all_assemblies/15995_2#54.contigs_velvet.fa,25
GPS_all_assemblies/17059_6#20.contigs_velvet.fa,25
GPS_all_assemblies/17059_7#9.contigs_velvet.fa,25
GPS_all_assemblies/21127_1#135.contigs_velvet.fa,25
GPS_all_assemblies/6631_3#17.contigs_velvet.fa,25
GPS_all_assemblies/14566_6#29.contigs_velvet.fa,25
GPS_all_assemblies/6925_6#20.contigs_velvet.fa,25
GPS_all_assemblies/15995_2#35.contigs_velvet.fa,25
GPS_all_assemblies/15995_2#125.contigs_velvet.fa,25
GPS_all_assemblies/6830_3#4.contigs_velvet.fa,25
GPS_all_assemblies/15995_2#7.contigs_velvet.fa,25
GPS_all_assemblies/15874_1#13.contigs_velvet.fa,25
GPS_all_assemblies/14913_4#46.contigs_velvet.fa,25
GPS_all_assemblies/6753_1#14.contigs_velvet.fa,25
GPS_all_assemblies/6983_3#58.contigs_velvet.fa,25
GPS_all_assemblies/6736_7#8.contigs_velvet.fa,25
GPS_all_assemblies/21242_6#15.contigs_velvet.fa,25
GPS_all_assemblies/6983_4#92.contigs_velvet.fa,25
GPS_all_assemblies/17175_6#13.contigs_velvet.fa,25
GPS_all_assemblies/7068_4#14.contigs_velvet.fa,25
GPS_all_assemblies/17059_6#21.contigs_velvet.fa,25
GPS_all_assemblies/14566_5#15.contigs_velvet.fa,25
GPS_all_assemblies/15841_4#87.contigs_velvet.fa,25
GPS_all_assemblies/14566_5#35.contigs_velvet.fa,25
GPS_all_assemblies/17059_8#26.contigs_velvet.fa,25
GPS_all_assemblies/24371_8#289.contigs_velvet.fa,25
GPS_all_assemblies/21999_8#136.contigs_velvet.fa,25
GPS_all_assemblies/17059_7#85.contigs_velvet.fa,25
GPS_all_assemblies/24371_8#320.contigs_velvet.fa,25
GPS_all_assemblies/6736_4#7.contigs_velvet.fa,25
GPS_all_assemblies/6925_3#17.contigs_velvet.fa,25
GPS_all_assemblies/22335_8#40.contigs_velvet.fa,25
GPS_all_assemblies/15277_1#48.contigs_velvet.fa,25
GPS_all_assemblies/17059_7#55.contigs_velvet.fa,25
GPS_all_assemblies/9803_7#65.contigs_velvet.fa,25
GPS_all_assemblies/21242_6#75.contigs_velvet.fa,25
GPS_all_assemblies/6841_7#3.contigs_velvet.fa,25
GPS_all_assemblies/15995_2#120.contigs_velvet.fa,25
GPS_all_assemblies/6871_2#3.contigs_velvet.fa,25
GPS_all_assemblies/17059_7#89.contigs_velvet.fa,25
GPS_all_assemblies/14412_2#83.contigs_velvet.fa,25
GPS_all_assemblies/6755_1#19.contigs_velvet.fa,25
GPS_all_assemblies/14723_3#58.contigs_velvet.fa,25
GPS_all_assemblies/15995_2#48.contigs_velvet.fa,25
GPS_all_assemblies/21242_6#25.contigs_velvet.fa,25
GPS_all_assemblies/15841_5#54.contigs_velvet.fa,25
GPS_all_assemblies/17059_8#6.contigs_velvet.fa,25
GPS_all_assemblies/17138_5#65.contigs_velvet.fa,25
GPS_all_assemblies/6714_7#8.contigs_velvet.fa,25
GPS_all_assemblies/6753_2#1.contigs_velvet.fa,25
GPS_all_assemblies/6899_5#20.contigs_velvet.fa,25
GPS_all_assemblies/14913_4#89.contigs_velvet.fa,25
GPS_all_assemblies/6972_3#3.contigs_velvet.fa,25
GPS_all_assemblies/6730_5#1.contigs_velvet.fa,25
GPS_all_assemblies/17175_8#79.contigs_velvet.fa,25
GPS_all_assemblies/28042_2#137.contigs_velvet.fa,25
GPS_all_assemblies/6805_3#2.contigs_velvet.fa,25
GPS_all_assemblies/7004_5#2.contigs_velvet.fa,25
GPS_all_assemblies/24497_7#126.contigs_velvet.fa,25
GPS_all_assemblies/24371_8#268.contigs_velvet.fa,25
GPS_all_assemblies/6805_3#14.contigs_velvet.fa,25
GPS_all_assemblies/14913_5#31.contigs_velvet.fa,25
GPS_all_assemblies/15841_5#80.contigs_velvet.fa,25
GPS_all_assemblies/14913_4#87.contigs_velvet.fa,25
GPS_all_assemblies/6731_6#5.contigs_velvet.fa,25
GPS_all_assemblies/17059_8#41.contigs_velvet.fa,25
GPS_all_assemblies/6871_1#22.contigs_velvet.fa,25
GPS_all_assemblies/17150_6#56.contigs_velvet.fa,25
GPS_all_assemblies/15841_6#38.contigs_velvet.fa,25
GPS_all_assemblies/6736_8#13.contigs_velvet.fa,25
GPS_all_assemblies/15995_2#71.contigs_velvet.fa,25
GPS_all_assemblies/6753_2#23.contigs_velvet.fa,25
GPS_all_assemblies/24497_7#130.contigs_velvet.fa,25
GPS_all_assemblies/6823_1#19.contigs_velvet.fa,25
GPS_all_assemblies/15841_5#9.contigs_velvet.fa,25
GPS_all_assemblies/24371_8#211.contigs_velvet.fa,25
GPS_all_assemblies/15995_2#72.contigs_velvet.fa,25
GPS_all_assemblies/17175_5#47.contigs_velvet.fa,25
GPS_all_assemblies/6730_5#16.contigs_velvet.fa,25
GPS_all_assemblies/9803_7#29.contigs_velvet.fa,25
GPS_all_assemblies/15731_8#92.contigs_velvet.fa,25
GPS_all_assemblies/17175_7#21.contigs_velvet.fa,25
GPS_all_assemblies/6949_1#3.contigs_velvet.fa,25
GPS_all_assemblies/24371_8#307.contigs_velvet.fa,25
GPS_all_assemblies/6938_8#18.contigs_velvet.fa,25
GPS_all_assemblies/14913_5#18.contigs_velvet.fa,25
GPS_all_assemblies/7004_5#5.contigs_velvet.fa,25
GPS_all_assemblies/14913_2#72.contigs_velvet.fa,25
GPS_all_assemblies/14913_4#3.contigs_velvet.fa,25
GPS_all_assemblies/6899_7#13.contigs_velvet.fa,25
GPS_all_assemblies/17138_3#53.contigs_velvet.fa,25
GPS_all_assemblies/6731_6#8.contigs_velvet.fa,25
GPS_all_assemblies/17138_4#75.contigs_velvet.fa,25
GPS_all_assemblies/14913_4#80.contigs_velvet.fa,25
GPS_all_assemblies/6983_5#8.contigs_velvet.fa,25
GPS_all_assemblies/6949_4#4.contigs_velvet.fa,25
GPS_all_assemblies/17138_3#76.contigs_velvet.fa,25
GPS_all_assemblies/7004_6#34.contigs_velvet.fa,25
GPS_all_assemblies/13415_6#52.contigs_velvet.fa,25
GPS_all_assemblies/14936_4#6.contigs_velvet.fa,25
GPS_all_assemblies/21242_6#17.contigs_velvet.fa,25
GPS_all_assemblies/17138_3#78.contigs_velvet.fa,25
GPS_all_assemblies/17138_4#30.contigs_velvet.fa,25
GPS_all_assemblies/17059_7#66.contigs_velvet.fa,25
GPS_all_assemblies/6805_2#8.contigs_velvet.fa,25
GPS_all_assemblies/17138_3#64.contigs_velvet.fa,25
GPS_all_assemblies/6938_5#11.contigs_velvet.fa,25
GPS_all_assemblies/6823_5#13.contigs_velvet.fa,25
GPS_all_assemblies/6807_3#16.contigs_velvet.fa,25
GPS_all_assemblies/15873_1#76.contigs_velvet.fa,25
GPS_all_assemblies/16288_5#37.contigs_velvet.fa,25
GPS_all_assemblies/17059_8#67.contigs_velvet.fa,25
GPS_all_assemblies/6805_5#23.contigs_velvet.fa,25
GPS_all_assemblies/6807_1#5.contigs_velvet.fa,25
GPS_all_assemblies/15841_2#82.contigs_velvet.fa,25
GPS_all_assemblies/21242_6#21.contigs_velvet.fa,25
GPS_all_assemblies/6823_7#6.contigs_velvet.fa,25
GPS_all_assemblies/6631_4#18.contigs_velvet.fa,25
GPS_all_assemblies/6949_2#8.contigs_velvet.fa,25
GPS_all_assemblies/17138_4#31.contigs_velvet.fa,25
GPS_all_assemblies/14913_4#66.contigs_velvet.fa,25
GPS_all_assemblies/17059_8#5.contigs_velvet.fa,25
GPS_all_assemblies/15874_1#26.contigs_velvet.fa,25
GPS_all_assemblies/14412_2#85.contigs_velvet.fa,25
GPS_all_assemblies/6641_6#22.contigs_velvet.fa,25
GPS_all_assemblies/24497_7#101.contigs_velvet.fa,25
GPS_all_assemblies/7004_8#75.contigs_velvet.fa,25
GPS_all_assemblies/13415_8#86.contigs_velvet.fa,25
GPS_all_assemblies/6680_5#14.contigs_velvet.fa,25
GPS_all_assemblies/6736_4#12.contigs_velvet.fa,25
GPS_all_assemblies/6871_2#1.contigs_velvet.fa,25
GPS_all_assemblies/15841_5#76.contigs_velvet.fa,25
GPS_all_assemblies/15873_1#63.contigs_velvet.fa,25
GPS_all_assemblies/7038_5#19.contigs_velvet.fa,25
GPS_all_assemblies/14913_4#35.contigs_velvet.fa,25
GPS_all_assemblies/16288_3#65.contigs_velvet.fa,25
GPS_all_assemblies/6949_4#19.contigs_velvet.fa,25
GPS_all_assemblies/14913_6#37.contigs_velvet.fa,25
GPS_all_assemblies/17059_7#82.contigs_velvet.fa,25
GPS_all_assemblies/16288_4#62.contigs_velvet.fa,25
GPS_all_assemblies/6830_3#14.contigs_velvet.fa,25
GPS_all_assemblies/6753_2#10.contigs_velvet.fa,25
GPS_all_assemblies/6630_3#5.contigs_velvet.fa,25
GPS_all_assemblies/6983_4#87.contigs_velvet.fa,25
GPS_all_assemblies/15995_2#189.contigs_velvet.fa,25
GPS_all_assemblies/17870_7#79.contigs_velvet.fa,25
GPS_all_assemblies/14913_5#53.contigs_velvet.fa,25
GPS_all_assemblies/7054_5#13.contigs_velvet.fa,25
GPS_all_assemblies/24497_7#33.contigs_velvet.fa,25
GPS_all_assemblies/6925_5#21.contigs_velvet.fa,25
GPS_all_assemblies/17059_8#33.contigs_velvet.fa,25
GPS_all_assemblies/6983_8#96.contigs_velvet.fa,25
GPS_all_assemblies/15841_3#52.contigs_velvet.fa,25
GPS_all_assemblies/6807_2#22.contigs_velvet.fa,25
GPS_all_assemblies/17150_4#3.contigs_velvet.fa,25
GPS_all_assemblies/7004_7#60.contigs_velvet.fa,25
GPS_all_assemblies/15531_2#53.contigs_velvet.fa,25
GPS_all_assemblies/6593_5#7.contigs_velvet.fa,25
GPS_all_assemblies/6972_3#9.contigs_velvet.fa,25
GPS_all_assemblies/6972_4#15.contigs_velvet.fa,25
GPS_all_assemblies/6736_4#21.contigs_velvet.fa,25
GPS_all_assemblies/17175_5#72.contigs_velvet.fa,25
GPS_all_assemblies/6972_4#16.contigs_velvet.fa,25
GPS_all_assemblies/6805_2#19.contigs_velvet.fa,25
GPS_all_assemblies/6925_3#20.contigs_velvet.fa,25
GPS_all_assemblies/24861_1#266.contigs_velvet.fa,25
GPS_all_assemblies/14257_1#21.contigs_velvet.fa,25
GPS_all_assemblies/21242_6#94.contigs_velvet.fa,25
GPS_all_assemblies/16288_6#52.contigs_velvet.fa,25
GPS_all_assemblies/15873_1#42.contigs_velvet.fa,25
GPS_all_assemblies/16288_8#15.contigs_velvet.fa,25
GPS_all_assemblies/17138_4#78.contigs_velvet.fa,25
GPS_all_assemblies/6755_4#9.contigs_velvet.fa,25
GPS_all_assemblies/6807_3#14.contigs_velvet.fa,25
GPS_all_assemblies/18090_5#38.contigs_velvet.fa,25
GPS_all_assemblies/6823_6#20.contigs_velvet.fa,25
GPS_all_assemblies/6983_8#93.contigs_velvet.fa,25
GPS_all_assemblies/13224_7#49.contigs_velvet.fa,61;85
GPS_all_assemblies/17870_7#183.contigs_velvet.fa,61;85
GPS_all_assemblies/15531_6#56.contigs_velvet.fa,61;85
GPS_all_assemblies/15531_6#4.contigs_velvet.fa,61;85
GPS_all_assemblies/14520_4#18.contigs_velvet.fa,61;85
GPS_all_assemblies/17059_8#27.contigs_velvet.fa,61;85
GPS_all_assemblies/9262_4#13.contigs_velvet.fa,61;85
GPS_all_assemblies/15940_5#26.contigs_velvet.fa,61;85
GPS_all_assemblies/17428_8#69.contigs_velvet.fa,61;85
GPS_all_assemblies/17794_7#15.contigs_velvet.fa,61;85
GPS_all_assemblies/17870_7#92.contigs_velvet.fa,61;85
GPS_all_assemblies/21999_8#23.contigs_velvet.fa,61;85
GPS_all_assemblies/9221_4#61.contigs_velvet.fa,61;85
GPS_all_assemblies/14520_5#73.contigs_velvet.fa,61;85
GPS_all_assemblies/21242_6#55.contigs_velvet.fa,61;85
GPS_all_assemblies/24371_8#246.contigs_velvet.fa,61;85
GPS_all_assemblies/9221_4#63.contigs_velvet.fa,61;85
GPS_all_assemblies/17870_8#129.contigs_velvet.fa,61;85
GPS_all_assemblies/9789_2#54.contigs_velvet.fa,61;85
GPS_all_assemblies/21523_1#83.contigs_velvet.fa,61;85
GPS_all_assemblies/15940_5#78.contigs_velvet.fa,61;85
GPS_all_assemblies/6512_2#2.contigs_velvet.fa,61;85
GPS_all_assemblies/15873_6#85.contigs_velvet.fa,61;85
GPS_all_assemblies/14913_4#26.contigs_velvet.fa,61;85
GPS_all_assemblies/11861_4#33.contigs_velvet.fa,61;85
GPS_all_assemblies/17428_8#115.contigs_velvet.fa,61;85
GPS_all_assemblies/19084_7#104.contigs_velvet.fa,61;85
GPS_all_assemblies/21485_1#23.contigs_velvet.fa,61;85
GPS_all_assemblies/17428_8#182.contigs_velvet.fa,61;85
GPS_all_assemblies/19646_1#149.contigs_velvet.fa,61;85
GPS_all_assemblies/15682_6#89.contigs_velvet.fa,61;85
GPS_all_assemblies/11860_6#74.contigs_velvet.fa,61;85
GPS_all_assemblies/9789_5#1.contigs_velvet.fa,61;85
GPS_all_assemblies/13415_4#34.contigs_velvet.fa,61;85
GPS_all_assemblies/15940_4#86.contigs_velvet.fa,61;85
GPS_all_assemblies/22841_3#136.contigs_velvet.fa,61;85
GPS_all_assemblies/17870_8#110.contigs_velvet.fa,61;85
GPS_all_assemblies/24775_1#14.contigs_velvet.fa,61;85
GPS_all_assemblies/14566_4#68.contigs_velvet.fa,61;85
GPS_all_assemblies/6972_8#80.contigs_velvet.fa,61;85
GPS_all_assemblies/9221_4#20.contigs_velvet.fa,61;85
GPS_all_assemblies/19341_3#167.contigs_velvet.fa,61;85
GPS_all_assemblies/14520_5#87.contigs_velvet.fa,61;85
GPS_all_assemblies/22667_7#156.contigs_velvet.fa,61;85
GPS_all_assemblies/17175_8#59.contigs_velvet.fa,61;85
GPS_all_assemblies/11861_5#50.contigs_velvet.fa,61;85
GPS_all_assemblies/5362_6#4.contigs_velvet.fa,61;85
GPS_all_assemblies/7068_2#78.contigs_velvet.fa,61;85
GPS_all_assemblies/15873_3#76.contigs_velvet.fa,61;85
GPS_all_assemblies/22695_3#236.contigs_velvet.fa,61;85
GPS_all_assemblies/12837_5#4.contigs_velvet.fa,61;85
GPS_all_assemblies/9789_2#80.contigs_velvet.fa,61;85
GPS_all_assemblies/15531_5#39.contigs_velvet.fa,61;85
GPS_all_assemblies/22276_1#39.contigs_velvet.fa,61;85
GPS_all_assemblies/17175_4#87.contigs_velvet.fa,61;85
GPS_all_assemblies/17794_8#117.contigs_velvet.fa,61;85
GPS_all_assemblies/15378_4#59.contigs_velvet.fa,61;85
GPS_all_assemblies/14673_2#32.contigs_velvet.fa,61;85
GPS_all_assemblies/12290_3#66.contigs_velvet.fa,61;85
GPS_all_assemblies/9262_4#52.contigs_velvet.fa,61;85
GPS_all_assemblies/17138_4#91.contigs_velvet.fa,61;85
GPS_all_assemblies/16399_5#55.contigs_velvet.fa,61;85
GPS_all_assemblies/24820_2#142.contigs_velvet.fa,61;85
GPS_all_assemblies/24861_1#205.contigs_velvet.fa,61;85
GPS_all_assemblies/9221_4#19.contigs_velvet.fa,61;85
GPS_all_assemblies/17794_8#48.contigs_velvet.fa,61;85
GPS_all_assemblies/24820_2#141.contigs_velvet.fa,61;85
GPS_all_assemblies/17870_7#106.contigs_velvet.fa,61;85
GPS_all_assemblies/17138_4#15.contigs_velvet.fa,61;85
GPS_all_assemblies/18090_1#159.contigs_velvet.fa,61;85
GPS_all_assemblies/21999_8#103.contigs_velvet.fa,61;85
GPS_all_assemblies/5390_6#9.contigs_velvet.fa,61;85
GPS_all_assemblies/20427_5#43.contigs_velvet.fa,61;85
GPS_all_assemblies/16453_3#6.contigs_velvet.fa,61;85
GPS_all_assemblies/13681_1#51.contigs_velvet.fa,61;85
GPS_all_assemblies/4564_2#2.contigs_velvet.fa,61;85
GPS_all_assemblies/21523_1#112.contigs_velvet.fa,61;85
GPS_all_assemblies/4353_1#4.contigs_velvet.fa,61;85
GPS_all_assemblies/21903_8#69.contigs_velvet.fa,61;85
GPS_all_assemblies/15940_3#74.contigs_velvet.fa,61;85
GPS_all_assemblies/17175_8#73.contigs_velvet.fa,61;85
GPS_all_assemblies/15940_4#73.contigs_velvet.fa,61;85
GPS_all_assemblies/24371_8#155.contigs_velvet.fa,61;85
GPS_all_assemblies/14936_4#54.contigs_velvet.fa,61;85
GPS_all_assemblies/15873_6#58.contigs_velvet.fa,61;85
GPS_all_assemblies/18090_1#44.contigs_velvet.fa,61;85
GPS_all_assemblies/22276_1#157.contigs_velvet.fa,61;85
GPS_all_assemblies/17428_8#100.contigs_velvet.fa,61;85
GPS_all_assemblies/6512_5#1.contigs_velvet.fa,61;85
GPS_all_assemblies/9221_4#6.contigs_velvet.fa,61;85
GPS_all_assemblies/19084_7#2.contigs_velvet.fa,61;85
GPS_all_assemblies/22841_1#141.contigs_velvet.fa,61;85
GPS_all_assemblies/15841_2#70.contigs_velvet.fa,61;85
GPS_all_assemblies/22114_6#58.contigs_velvet.fa,61;85
GPS_all_assemblies/7004_3#11.contigs_velvet.fa,61;85
GPS_all_assemblies/20402_4#69.contigs_velvet.fa,61;85
GPS_all_assemblies/15682_6#64.contigs_velvet.fa,61;85
GPS_all_assemblies/15841_3#67.contigs_velvet.fa,61;85
GPS_all_assemblies/17175_7#84.contigs_velvet.fa,61;85
GPS_all_assemblies/21242_2#151.contigs_velvet.fa,61;85
GPS_all_assemblies/24371_8#13.contigs_velvet.fa,61;85
GPS_all_assemblies/22276_1#68.contigs_velvet.fa,61;85
GPS_all_assemblies/15995_2#83.contigs_velvet.fa,61;85
GPS_all_assemblies/16288_4#3.contigs_velvet.fa,61;85
GPS_all_assemblies/17870_7#45.contigs_velvet.fa,61;85
GPS_all_assemblies/20925_3#5.contigs_velvet.fa,61;85
GPS_all_assemblies/22027_1#71.contigs_velvet.fa,61;85
GPS_all_assemblies/15841_1#75.contigs_velvet.fa,61;85
GPS_all_assemblies/15873_6#46.contigs_velvet.fa,61;85
GPS_all_assemblies/24371_8#25.contigs_velvet.fa,61;85
GPS_all_assemblies/21999_7#105.contigs_velvet.fa,61;85
GPS_all_assemblies/22335_8#3.contigs_velvet.fa,61;85
GPS_all_assemblies/9221_4#22.contigs_velvet.fa,61;85
GPS_all_assemblies/21053_8#71.contigs_velvet.fa,61;85
GPS_all_assemblies/17150_5#92.contigs_velvet.fa,61;85
GPS_all_assemblies/14913_5#22.contigs_velvet.fa,61;85
GPS_all_assemblies/20925_3#36.contigs_velvet.fa,61;85
GPS_all_assemblies/20402_4#65.contigs_velvet.fa,61;85
GPS_all_assemblies/15940_4#46.contigs_velvet.fa,61;85
GPS_all_assemblies/15682_6#19.contigs_velvet.fa,61;85
GPS_all_assemblies/17175_4#32.contigs_velvet.fa,61;85
GPS_all_assemblies/17175_6#54.contigs_velvet.fa,61;85
